423727045171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01423256,0.00790517,0.06528395,0.01004644,-0.00852520,0.00956128,0.99986748
424837788607,0.00014434,-0.00008658,0.00000628,0.00000000,0.00000000,0.00000000,1.00000000,0.01422339,0.00794798,0.06525994,0.01175500,-0.00837754,0.00982893,0.99984750
424957256683,0.00010639,-0.00031896,-0.00018268,0.00000000,0.00000000,0.00000000,1.00000000,0.01423849,0.00794350,0.06529123,0.01184218,-0.00838766,0.00965091,0.99984812
425065915330,0.00003974,-0.00047625,-0.00021236,0.00000000,0.00000000,0.00000000,1.00000000,0.01423040,0.00793370,0.06526704,0.01057348,-0.00877963,0.00968939,0.99985861
425171547580,0.00012121,-0.00047064,-0.00022503,0.00000000,0.00000000,0.00000000,1.00000000,0.01422237,0.00785020,0.06529318,0.01050417,-0.00845883,0.00995538,0.99985949
425277304405,0.00008214,-0.00058637,-0.00028294,0.00000000,0.00000000,0.00000000,1.00000000,0.01423574,0.00795898,0.06532314,0.01249315,-0.00835196,0.00974121,0.99983962
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01424474,0.00795295,0.06529328,0.01157012,-0.00863108,0.00977219,0.99984806
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01423244,0.00798559,0.06526308,0.01208816,-0.00833270,0.00963178,0.99984582
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01423684,0.00796638,0.06526271,0.01067086,-0.00841116,0.00962544,0.99986136
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01421826,0.00796580,0.06526224,0.01093794,-0.00847998,0.00975679,0.99985662
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01422023,0.00795336,0.06529931,0.01039819,-0.00878628,0.00956499,0.99986159
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01422104,0.00799790,0.06530831,0.01168501,-0.00833030,0.00980639,0.99984894
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01422838,0.00792684,0.06528838,0.01111116,-0.00861366,0.00959704,0.99985511
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01422560,0.00795830,0.06529211,0.00990520,-0.00886181,0.00961076,0.99986549
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01423430,0.00795148,0.06531064,0.01148122,-0.00869544,0.00967539,0.99984947
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01422422,0.00793606,0.06527331,0.01052438,-0.00867949,0.00960079,0.99986085
0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.01423154,0.00789198,0.06525936,0.01187271,-0.00845391,0.00959703,0.99984772
